Country Code,Country Name,Region,IncomeGroup,Year,Imports of goods and services (% of GDP),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",GDP (current US$),GDP per capita (current US$),Gross savings (% of GDP),"Inflation, consumer prices (annual %)","Total reserves (includes gold, current US$)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP growth (annual %)
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2021,56.79998669,17.63173068,255516761.6,18036800000.0,3663.969055,18.94616048,1.237481028,872540971.01,26.3899993896484,7.05045093820793
PSS,Pacific island small states,,,2000,62.13351547,44.96109973,35495863.1,3435682182.0,1687.738586,21.8065337,2.348103274,,3.67356268972396,-1.65900041245354
PSS,Pacific island small states,,,2001,61.34027711,41.05227066,58756655.31,3389384293.0,1641.990014,18.82780478,4.055477442,,3.6259463021912,1.10200555683512
PSS,Pacific island small states,,,2002,59.00802792,43.8913239,54252426.53,3558833327.0,1701.23716,25.25951852,1.963567542,,3.59884283034469,2.13001111912909
PSS,Pacific island small states,,,2003,62.69718617,44.41441206,64319930.37,4239147582.0,2000.426395,30.18733385,3.016241299,,3.56814166164863,2.08090571199962
PSS,Pacific island small states,,,2004,64.59257229,41.6170192,285390869.8,4877984934.0,2272.91087,30.83162661,4.964075767,,3.45781519947552,4.09771177854716
PSS,Pacific island small states,,,2005,61.19100913,41.63153412,206367090.0,5419206980.0,2494.109901,12.3068711,3.951462352,,3.0231158330439,2.55673809184982
PSS,Pacific island small states,,,2006,62.89262876,38.68725954,740362873.9,5688861876.0,2586.387097,9.893799358,4.429811434,,3.00509506880667,2.33639344900216
PSS,Pacific island small states,,,2007,60.77362107,38.78704339,621287211.3,6273720832.0,2818.284369,14.07499011,4.369595142,,3.10786797400286,0.314025821479774
PSS,Pacific island small states,,,2008,67.85172057,44.04646545,870365447.4,6704430279.0,2977.753681,11.79051077,11.00644718,,3.1451800118414,1.94206434667419
PSS,Pacific island small states,,,2009,59.53552359,38.54317702,423399726.4,6031363161.0,2649.810342,13.71672514,5.311009546,,3.29381631860479,-0.477688025374704
PSS,Pacific island small states,,,2010,63.88816686,43.17471598,399300807.4,6634292997.0,2882.719264,14.7390458,2.102442434,,3.14194293601232,3.78995735570722
PSS,Pacific island small states,,,2011,63.95946502,47.17324322,424639509.3,7737745797.0,3324.796543,16.46901557,4.878646417,,3.08858668127603,3.84027769634747
PSS,Pacific island small states,,,2012,63.59149282,48.90611413,423565784.1,8194344980.0,3482.423714,16.4417609,2.049018835,,3.23907636881619,0.902918908463704
PSS,Pacific island small states,,,2013,66.46595229,46.9864161,428421923.8,8527969870.0,3584.582822,18.12307259,1.605630546,,3.04656200977365,3.30589609868235
PSS,Pacific island small states,,,2014,60.11188513,44.57943014,520297950.4,9269083213.0,3853.595137,22.78173868,1.451424524,,3.01152571365387,3.68980976867932
PSS,Pacific island small states,,,2015,57.26696581,41.0601026,330503566.4,9056069036.0,3724.591674,24.35326509,0.648242939,,3.00522619479817,3.6727238589594
PSS,Pacific island small states,,,2016,54.51968742,40.49510315,549006437.7,9506189696.0,3867.741699,21.75459249,1.073393889,,2.96848680165284,3.60662072783524
PSS,Pacific island small states,,,2017,54.14928212,40.18188042,525205872.5,10256217497.0,4128.474923,22.30585465,1.583942486,,2.97423806846819,3.98838686047938
PSS,Pacific island small states,,,2018,56.35001257,41.88228679,627573288.7,10753159457.0,4283.741566,23.71685629,2.896219323,,3.00558376060075,2.81689506376208
PSS,Pacific island small states,,,2019,59.16636835,41.68763754,436349456.1,10736233419.0,4233.413675,23.63968599,1.359307405,,3.01799374853812,0.965367241412423
PSS,Pacific island small states,,,2020,47.2293705,25.58382138,322223434.0,9515995237.0,3707.310581,23.32369493,0.218181818,,3.28564638556411,-10.3099584816058
PSS,Pacific island small states,,,2021,53.91243244,22.62483488,527424047.6,9481916212.0,3643.845437,,2.47788272,,3.37679041786898,-3.6677283912054
PST,Post-demographic dividend,,,2000,22.41311824,21.77072443,1329600000000.0,26398700000000.0,25861.0,23.52422048,2.579876112,,6.53577798666909,4.02195458570705
PST,Post-demographic dividend,,,2001,21.86905619,21.2520167,688537000000.0,26142400000000.0,25487.88212,22.68818495,2.656910939,,6.37243450299936,1.50231108869605
PST,Post-demographic dividend,,,2002,21.64089544,21.14766552,540881000000.0,27268500000000.0,26453.22383,21.90251536,1.998749211,,6.76098594541882,1.52791498727727
PST,Post-demographic dividend,,,2003,22.26586097,21.64222569,504165000000.0,30571700000000.0,29511.17415,21.53178803,2.021685429,,6.84490389302611,2.0168439605343
PST,Post-demographic dividend,,,2004,23.83926634,23.25380523,727929000000.0,33970900000000.0,32625.42794,22.13895803,2.079244646,,6.65582414204207,3.20440958557377
PST,Post-demographic dividend,,,2005,25.28630574,24.27077447,1158380000000.0,35742400000000.0,34155.28529,22.37372834,2.37531959,,6.35666572288065,2.76215241235043
PST,Post-demographic dividend,,,2006,27.11318019,25.96477359,1613000000000.0,37604900000000.0,35742.54252,23.12436526,2.457924442,,5.94111044918845,2.9036651656866
PST,Post-demographic dividend,,,2007,28.09911405,27.35635618,2328080000000.0,41043700000000.0,38784.36349,22.62080165,2.327611289,,5.52691607132261,2.5413496401663
PST,Post-demographic dividend,,,2008,29.67985423,28.7072037,1627660000000.0,43476500000000.0,40837.16038,20.98159379,4.152797081,,5.86479443803505,0.36408428578676
PST,Post-demographic dividend,,,2009,24.79459688,24.71551137,725759000000.0,40929500000000.0,38248.79234,19.2298264,0.839262247,,8.0143127561493,-3.39219796827794
PST,Post-demographic dividend,,,2010,27.49620547,27.26545155,1046560000000.0,42690900000000.0,39710.76543,20.36146789,1.996212367,,8.28996444503882,2.92675319307274
PST,Post-demographic dividend,,,2011,29.92992889,29.53565599,1379870000000.0,45847300000000.0,42530.43019,20.94859229,3.329853234,,7.99801030175779,1.65440174752129
PST,Post-demographic dividend,,,2012,29.66435611,29.48996428,1052440000000.0,45775100000000.0,42286.91724,21.61096293,2.485675622,,8.05298928535951,1.24930214734198
PST,Post-demographic dividend,,,2013,29.87077155,30.01217802,1125830000000.0,46229900000000.0,42520.79685,21.78771076,1.408581092,,7.96175897924453,1.39945463063003
PST,Post-demographic dividend,,,2014,29.89658178,30.13082112,956313000000.0,47144500000000.0,43165.55148,22.51649887,0.906797949,,7.43814615960043,1.91477992507654
PST,Post-demographic dividend,,,2015,28.34467083,28.65727744,1582590000000.0,44582800000000.0,40638.37581,22.88973069,0.368046842,,6.8660955478293,2.13734339710456
PST,Post-demographic dividend,,,2016,27.30768239,27.83345811,1867560000000.0,45590500000000.0,41369.93372,22.44226767,0.607397075,,6.40342414907525,1.74810249955044
PST,Post-demographic dividend,,,2017,28.5525911,29.05091203,1432120000000.0,47532300000000.0,42968.44781,23.11612179,1.730799591,,5.83559902020152,2.36300506896671
PST,Post-demographic dividend,,,2018,29.47759837,29.73684575,238011000000.0,50380100000000.0,45382.30693,23.17781545,1.73860862,,5.2902558691901,2.2563490927572
PST,Post-demographic dividend,,,2019,28.59300629,28.83999969,1000300000000.0,50879300000000.0,45700.93813,23.32682613,1.619631902,,4.94093121435134,1.69921499753087
PST,Post-demographic dividend,,,2020,26.29621675,26.40624706,562111000000.0,49697800000000.0,44474.54975,22.7520689,0.632267332,,6.70277433662697,-4.44877062128637
PST,Post-demographic dividend,,,2021,28.86165737,28.75982564,1148470000000.0,54972700000000.0,49223.59503,23.21557623,2.518371096,,5.77739699766455,5.11916848914635
PYF,French Polynesia,East Asia & Pacific,High income,2000,23.24663962,4.698091498,9874719.0,3599846539.0,14346.19048,,,,11.6820001602173,3.24541102448102
PYF,French Polynesia,East Asia & Pacific,High income,2001,,,23688754.51,3573808315.0,14012.24202,,,,11.8129997253418,-0.341595583867189
PYF,French Polynesia,East Asia & Pacific,High income,2002,,,10930935.86,3965405961.0,15302.35343,,,,11.710000038147,0.846181491209691
PYF,French Polynesia,East Asia & Pacific,High income,2003,,,58213238.5,4927782568.0,18724.49897,,,,11.6129999160767,2.12692884248797
PYF,French Polynesia,East Asia & Pacific,High income,2004,,,6420023.009,5564112128.0,20829.07374,,,,11.701000213623,0.971259127223874
PYF,French Polynesia,East Asia & Pacific,High income,2005,,,7818937.09,5705054692.0,21047.20244,,,,11.7569999694824,0.309973481248747
PYF,French Polynesia,East Asia & Pacific,High income,2006,,,30649550.54,5877996248.0,21382.22941,,,,11.7950000762939,-1.96740694373416
PYF,French Polynesia,East Asia & Pacific,High income,2007,,,58249411.64,6631160061.0,23837.83067,,,,11.7399997711182,0.171339929741677
PYF,French Polynesia,East Asia & Pacific,High income,2008,,,13884094.47,7136743973.0,25437.67767,,,,11.9099998474121,-3.67802970819771
PYF,French Polynesia,East Asia & Pacific,High income,2009,,,21843717.56,6584556512.0,23326.08238,,,,12.2690000534058,-3.47926851081043
PYF,French Polynesia,East Asia & Pacific,High income,2010,,,64303751.42,6086643040.0,21447.85206,,,,12.1890001296997,-4.71883248720241
PYF,French Polynesia,East Asia & Pacific,High income,2011,,,133839517.3,6203936563.0,21747.97666,,,,12.2760000228882,-5.38834577415309
PYF,French Polynesia,East Asia & Pacific,High income,2012,,,147199569.6,5692858773.0,19864.53805,,,,12.1750001907349,-2.26274788592677
PYF,French Polynesia,East Asia & Pacific,High income,2013,,,99207173.35,6031828532.0,20941.52223,,,,12.1169996261597,0.392995196181971
PYF,French Polynesia,East Asia & Pacific,High income,2014,,,61928773.31,6151998958.0,21223.08376,,,,12.1400003433228,1.04620854424114
PYF,French Polynesia,East Asia & Pacific,High income,2015,,,26007149.16,5325848045.0,18252.51997,,,,12.0869998931885,3.44694672532346
PYF,French Polynesia,East Asia & Pacific,High income,2016,,,61544514.32,5497037293.0,18726.64225,,,,12.085000038147,3.36664138973515
PYF,French Polynesia,East Asia & Pacific,High income,2017,35.02073207,19.55695843,-74588377.05,5833351478.0,19743.95491,,,,11.9750003814697,2.09744845810329
PYF,French Polynesia,East Asia & Pacific,High income,2018,,,31985172.18,6135117589.0,20614.89886,,,,12.081000328064,2.82447941963461
PYF,French Polynesia,East Asia & Pacific,High income,2019,35.26757868,20.19756722,13866355.02,6001384760.0,20023.5047,,,,12.1350002288818,2.42014490263588
PYF,French Polynesia,East Asia & Pacific,High income,2020,35.66189446,11.19034118,16703178.73,5709421969.0,18910.38013,,,,13.6700000762939,-10.0
PYF,French Polynesia,East Asia & Pacific,High income,2021,,,21342141.56,6054676735.0,19914.60351,,,,13.2650003433228,1.02425560388073
QAT,Qatar,Middle East & North Africa,High income,2000,22.32930112,67.2833586,251599999.9,17759890110.0,27494.77133,,1.650335224,1163240534.55416,0.842000007629395,
QAT,Qatar,Middle East & North Africa,High income,2001,29.07581454,65.89285714,295519999.9,17538461538.0,25836.27079,,1.471334348,1317979112.40082,0.846000015735626,3.89818666233907
QAT,Qatar,Middle East & North Africa,High income,2002,28.1269508,60.34277283,623919999.9,19363736264.0,27151.0325,,0.24,1573357086.57437,0.851000010967255,7.18215168021513
QAT,Qatar,Middle East & North Africa,High income,2003,28.46736631,61.69758239,624919999.9,23533791209.0,31440.22071,,2.264565044,2952140936.48057,0.855000019073486,3.71995867654906
QAT,Qatar,Middle East & North Africa,High income,2004,26.20420389,64.16822495,1198970000.0,31734065934.0,40792.27647,,6.79933665,3414202840.55407,0.860000014305115,19.2189153397893
QAT,Qatar,Middle East & North Africa,High income,2005,29.66049935,65.08504482,2500000000.0,44530494505.0,52468.44565,,8.814395323,4552170762.09191,0.865000009536743,7.49275848279068
QAT,Qatar,Middle East & North Africa,High income,2006,35.75318915,62.81773017,3500000000.0,60882142857.0,59978.86121,,11.83580962,5394808792.02756,0.870000004768372,26.1702456703032
QAT,Qatar,Middle East & North Africa,High income,2007,35.83673385,60.27737186,4700000000.0,79712087912.0,64706.9899,,13.75816258,9749045696.11503,0.519999980926514,17.9856568160263
QAT,Qatar,Middle East & North Africa,High income,2008,28.07048903,61.36235262,3778626374.0,115270000000.0,79811.59774,,15.05014516,9996578243.98446,0.310000002384186,17.6635563626089
QAT,Qatar,Middle East & North Africa,High income,2009,29.00928688,51.13487609,8124736264.0,97798351648.0,60733.9817,,-4.863278016,18803758797.5506,0.310000002384186,11.9565611289086
QAT,Qatar,Middle East & North Africa,High income,2010,23.75060735,62.3196826,4670329670.0,125122000000.0,73021.30975,,-2.425256752,31181698262.5165,0.449999988079071,19.5923315337859
QAT,Qatar,Middle East & North Africa,High income,2011,26.10192955,72.61970914,938516483.5,167775000000.0,92992.99713,60.09937759,1.138366235,16809490742.533,0.560000002384186,13.3751764107929
QAT,Qatar,Middle East & North Africa,High income,2012,29.27387535,76.47241908,395879120.9,186834000000.0,98041.36224,60.32916706,2.315348534,33185072530.0802,0.479999989271164,4.73001184360784
QAT,Qatar,Middle East & North Africa,High income,2013,29.66537308,72.71783502,-840384615.4,198728000000.0,97630.82552,58.25195068,3.221977568,42082172537.965,0.280000001192093,5.55604064306607
QAT,Qatar,Middle East & North Africa,High income,2014,31.03625661,67.99811813,1040384615.0,206225000000.0,93126.14946,55.74933389,3.349720857,43215459717.5334,0.200000002980232,5.33432329196459
QAT,Qatar,Middle East & North Africa,High income,2015,36.64612641,57.06147777,1070879121.0,161740000000.0,66984.9102,45.56898651,1.814077239,37257529105.0352,0.170000001788139,4.75334572438737
QAT,Qatar,Middle East & North Africa,High income,2016,41.83375863,47.71384149,773901098.9,151732000000.0,58467.23557,43.36160747,2.676591701,31887349772.9792,0.150000005960464,3.06419188430156
QAT,Qatar,Middle East & North Africa,High income,2017,38.60516529,52.88942263,985989011.0,161099000000.0,59407.69805,46.59993043,0.394878914,15007730964.8132,0.140000000596046,-1.49760470227838
QAT,Qatar,Middle East & North Africa,High income,2018,35.89658581,55.94186317,-2186263736.0,183335000000.0,66264.08117,49.74203696,0.255815383,30358280804.0766,0.109999999403954,1.23487220191065
QAT,Qatar,Middle East & North Africa,High income,2019,37.97242389,52.34726788,-2812637363.0,175838000000.0,62637.27511,45.00292882,-0.666641125,39718464943.2827,0.100000001490116,0.774808381230429
QAT,Qatar,Middle East & North Africa,High income,2020,40.90021663,49.11887826,-2434065934.0,144411000000.0,52315.66008,41.78169755,-2.54031503,40972506521.4797,0.140000000596046,-3.64044979849173
QAT,Qatar,Middle East & North Africa,High income,2021,34.13172014,58.9141042,-1093406593.0,179677000000.0,66838.35743,51.43035067,2.304465657,42212542110.0839,0.170000001788139,1.59075695426887
ROU,Romania,Europe & Central Asia,High income,2000,26.93244107,21.58888431,1037000000.0,37253259017.0,1659.90764,16.00550616,45.66659404,3395672575.31485,6.96999979019165,2.4612634592269
ROU,Romania,Europe & Central Asia,High income,2001,29.82262755,22.10596347,1157000000.0,40394824679.0,1825.179805,17.31022639,34.47701235,4857637360.90263,6.55999994277954,5.21813625673708
ROU,Romania,Europe & Central Asia,High income,2002,29.69721846,24.01302936,1144000000.0,46066101951.0,2119.882673,18.8213474,22.53988626,7285846580.42939,8.10999965667725,5.70299165043771
ROU,Romania,Europe & Central Asia,High income,2003,31.966792,24.21273505,1844000000.0,57806506024.0,2679.41191,16.32252331,15.27348899,9449445049.34238,6.94999980926514,2.34114732919521
ROU,Romania,Europe & Central Asia,High income,2004,34.8825424,25.74393627,6443000000.0,74972669057.0,3494.944517,15.80992508,11.87436359,16095478768.38,7.71999979019165,10.4281130180976
ROU,Romania,Europe & Central Asia,High income,2005,34.82532884,24.53522061,6498650463.0,98452791983.0,4617.929016,14.21932845,9.014912833,21601177535.0141,7.17000007629395,4.6681480508487
ROU,Romania,Europe & Central Asia,High income,2006,36.91239943,24.7712265,11006614842.0,122023000000.0,5757.496429,16.99140433,6.558514123,30206004058.7066,7.26999998092651,8.02881107599163
ROU,Romania,Europe & Central Asia,High income,2007,38.79432762,24.71082905,10103086514.0,174585000000.0,8360.166321,16.00236316,4.837329283,39974195968.9892,6.40999984741211,7.23380774362805
ROU,Romania,Europe & Central Asia,High income,2008,39.01947004,26.15534462,13667824245.0,214314000000.0,10435.04398,21.81106971,7.850802557,39768375684.0995,5.78999996185303,9.30746717077338
ROU,Romania,Europe & Central Asia,High income,2009,32.44922154,26.02361223,4637684880.0,174104000000.0,8548.118672,22.52513962,5.587420043,44383053889.5597,6.8600001335144,-5.51739440805439
ROU,Romania,Europe & Central Asia,High income,2010,38.15943885,31.67379278,3213737652.0,170029000000.0,8397.809173,21.81761614,6.091416686,48047830952.6969,6.96000003814697,-3.90123628018621
ROU,Romania,Europe & Central Asia,High income,2011,40.8742083,35.26839853,2370097223.0,192614000000.0,9560.184513,22.87988808,5.789253288,48044368558.6277,7.17999982833862,4.51708696433914
ROU,Romania,Europe & Central Asia,High income,2012,40.78771392,35.75151943,3047569714.0,179133000000.0,8930.729912,21.83414148,3.334922677,46711176509.7631,6.78999996185303,1.92499326240754
ROU,Romania,Europe & Central Asia,High income,2013,41.15427589,40.24734529,3854819398.0,189790000000.0,9497.25499,24.33373975,3.984712355,48827640845.6875,7.09999990463257,0.269963878633803
ROU,Romania,Europe & Central Asia,High income,2014,41.90022252,41.47848541,3869197075.0,199712000000.0,10031.26727,24.71234385,1.068309877,43186336127.8466,6.80000019073486,4.12067496319813
